serving_size_raw_mintel,serving_size_raw_walmart,serving_size_raw_exact_match,name_mintel,name_walmart,name_exact_match,calories_mintel,calories_walmart,calories_exact_match,saturatedfat_mintel,saturatedfat_walmart,saturatedfat_exact_match,sodium_mintel,sodium_walmart,sodium_exact_match,upc_code,total_match_count
32 g,32 g,True,Original Cereal,"Kelloggs Special K Original Cereal, Family Pack, 620g",False,120.0,120.0,True,0.0,0.0,True,0.2,,False,6410010623.0,2
28 g,28 g,True,Cereal,"Kelloggs Frosted Flakes Cereal, Family Size, 650g",False,110.0,,False,0.0,0.0,True,0.13,0.13,True,6410010821.0,2
29 g,29 g,True,Vanilla Almond Cereal,"Kelloggs Special K Vanilla Almond, Family Pack, 658g, Cereal",False,110.0,110.0,True,0.0,0.0,True,0.16,,False,6410011087.0,2
63 g,63 g,True,Vector Granola Honey Almond Granola,"Kelloggs Vector Granola Honey Almond Cereal, 317g",False,290.0,290.0,True,1.0,1.5,False,0.095,0.1,False,6410011098.0,1
28 g,28 g,True,Original Potato Chips,Pringles Original Potato Chips 148 G,False,150.0,150.0,True,2.0,2.5,False,0.15,0.15,True,6410011133.0,2
28 g,nan,False,Sour Cream & Onion Flavoured Potato Chips,Pringles Sour Cream & Onion Flavour Potato Chips 156 G,False,150.0,,False,2.0,,False,0.16,,False,6410011135.0,0
28 g,28 g,True,BBQ Flavoured Potato Chips,Pringles BBQ Flavour Potato Chips 156 G,False,150.0,150.0,True,2.0,2.5,False,0.135,0.135,True,6410011137.0,2
28 g,28 g,True,Salt & Vinegar Flavour Potato Chips,Pringles Salt & Vinegar Flavour Potato Chips 156 G,False,150.0,150.0,True,2.0,2.5,False,0.18,0.18,True,6410011141.0,2
33 g,33 g,True,Dark Chocolate Chunks & Almonds Chewy Bars,"Kelloggs Special K Nourish Dark Chocolate Chunks & Almonds Bar - 165g, 5 bars",False,170.0,170.0,True,3.0,3.0,True,0.045,0.06,False,6410011331.0,2
33 g,33 g,True,Cranberries & Almonds Chewy Bars,"Kelloggs Special K Nourish Cranberries & Almonds Bar - 165g, 5 bars",False,140.0,150.0,False,1.0,1.0,True,0.045,0.065,False,6410011334.0,1
54 g,54 g,True,"Apples, Raspberries & Almonds Cereal","Kelloggs Special K Nourish Apples, Raspberries & Almonds, 396g, Cereal",False,210.0,210.0,True,0.0,0.3,False,0.17,,False,6410011363.0,1
55 g,54 g,False,"Coconut, Cranberries & Almonds Cereal","Kelloggs Special K Nourish Coconut, Cranberries & Almonds Cereal, 396g",False,220.0,,False,2.0,,False,0.16,,False,6410011365.0,0
33 g,nan,False,Coconut Cashew & Dark Chocolate Chunks Chewy Bars,"Kelloggs Special K Nourish Bar with Quinoa, Coconut Cashew & Dark Chocolate Chunks - 165g, 5 bars",False,170.0,,False,4.0,,False,0.035,,False,6410011846.0,0
29 g,nan,False,Cereal,"Kelloggs Corn Flakes Cereal, 760g",False,110.0,,False,0.0,,False,0.18,,False,6410012225.0,0
56 g,56 g,True,Honey Almond Ancient Grains Cereal,"Special K Protein, Honey Almond Ancient Grains, 312g",False,220.0,220.0,True,0.0,,False,0.25,0.25,True,6410012806.0,2
67 g,67 g,True,Spicy Black Bean Veggie Burgers,"Morningstar Farms, Spicy Black Bean Veggie Burger, 268g",False,130.0,130.0,True,0.0,0.5,False,0.22,0.22,True,6410012886.0,2
67 g,67 g,True,Harvest Veggie Burgers,"Morningstar Farms, Harvest Veggie Burger, 268g",False,110.0,110.0,True,0.0,0.5,False,0.39,0.39,True,6410012888.0,2
67 g,67 g,True,Mediterranean Chickpea Veggie Burgers,"Morningstar Farms, Mediterranean Chickpea Veggie Burger, 268g",False,130.0,130.0,True,0.0,0.5,False,0.28,0.28,True,6410012890.0,2
22 g,22 g,True,Cookies 'n Crème Bars,"Rice Krispies Squares Bars Cookies n Crème, 176g",False,90.0,90.0,True,1.0,1.5,False,0.085,0.085,True,6410012892.0,2
30 g,None None,False,Chocolate Cereal,"Kelloggs Krave Chocolate Flavour Cereal, Family Size, 525g",False,130.0,120.0,False,0.0,0.5,False,0.1,0.1,True,6410012997.0,1
71 g,71 g,True,Chipotle Black Bean Crumblers,"Morningstar Farms Chipotle Black Bean Crumbles, 283g",False,80.0,80.0,True,0.0,0.3,False,0.39,0.39,True,6410013035.0,2
20 g,20 g,True,Sharp White Cheddar Baked Snack Crackers,"Cheez-It Crunch, Sharp White Cheddar, Baked Snack Crackers, 191g",False,90.0,90.0,True,1.0,1.0,True,0.16,0.16,True,6410013155.0,3
20 g,20 g,True,Zesty Cheddar Ranch Baked Snack Crackers,"Cheez-It Crunch, Zesty Cheddar Ranch Flavour, Baked Snack Crackers, 191g",False,90.0,90.0,True,0.0,,False,0.16,0.16,True,6410013160.0,2
20 g,20 g,True,Hot & Spicy Baked Snack Crackers,"Cheez-It Hot & Spicy, Baked Snack Crackers, 200g",False,100.0,100.0,True,1.0,1.0,True,0.2,0.2,True,6410013165.0,3
20 g,20 g,True,Original Baked Snack Crackers,"Cheez-It Original, Baked Snack Crackers, 200g",False,100.0,100.0,True,1.0,1.0,True,0.15,0.15,True,6410013173.0,3
34 g,34 g,True,Maple Syrup Flavoured Cereal,"Eggo* Cereal, Maple Syrup Flavour, 320g",False,130.0,130.0,True,0.0,,False,0.14,0.14,True,6410013177.0,2
22 g,22 g,True,Rainbow Bars,"Kelloggs Rice Krisipes Squares Bars 176g, 8 Bars",False,90.0,90.0,True,1.0,1.0,True,0.07,0.07,True,6410019604.0,3
70 g,70 g,True,Blueberry Waffles,"EGGO Blueberry Flavour Waffles, 560g (16 waffles)",False,180.0,180.0,True,1.0,1.5,False,0.37,0.37,True,6410023815.0,2
37 g,nan,False,Mixed Berry Flavoured Cereal Bars,"Kelloggs Nutri-Grain Cereal Bars 295g - Mixed Berry, 8 Bars",False,140.0,,False,0.0,,False,0.095,,False,6410027302.0,0
37 g,37 g,True,Blueberry Flavoured Cereal Bars,"Kelloggs Nutri-Grain Cereal Bars 295g - Blueberry, 8 Bars",False,140.0,130.0,False,0.0,,False,0.095,0.09,False,6410028202.0,0
37 g,37 g,True,Raspberry Flavoured Cereal Bars,"Kelloggs Nutri-Grain Cereal Bars 295g - Raspberry, 8 Bars",False,140.0,130.0,False,0.0,,False,0.095,0.085,False,6410028302.0,0
37 g,nan,False,Strawberry Flavoured Cereal Bars,"Kelloggs Nutri-Grain Cereal Bars 295g - Strawberry, 8 bars",False,140.0,,False,0.0,,False,0.11,,False,6410028402.0,0
31 g,31 g,True,Fruit & Yogurt Flavour Cereal,"Kelloggs Special K Fruit and Yogurt Cereal, 360g",False,120.0,,False,0.0,0.5,False,0.14,0.14,True,6410035134.0,1
30 g,30 g,True,Cereal,"Kelloggs Crispix Cereal, 350g",False,110.0,110.0,True,0.0,0.0,True,0.18,0.18,True,6410035803.0,3
22 g,22 g,True,Original Cereal Bars,"Kelloggs Rice Krisipes Squares Bars 176g - Original, 8 Cereal Bars",False,90.0,90.0,True,0.0,0.5,False,0.105,0.105,True,6410038900.0,2
27 g,27 g,True,Natural Fruit Flavoured Cereal,"Kelloggs Froot Loops Cereal, Family Size, 580g",False,110.0,1.0,False,0.0,0.5,False,0.1,0.1,True,6410044888.0,1
54 g,54 g,True,Low Fat Granola with Natural Honey Flavour,"Kelloggs Special K* Low Fat Granola cereal, 553g",False,210.0,210.0,True,0.0,,False,0.12,0.12,True,6410072946.0,2
55 g,None None,False,Original Cereal,Kelloggs Mini-Wheats Cereal - Original - 700g,False,200.0,,False,0.0,0.0,True,0.0,0.0,True,6410077902.0,2
50 g,50 g,True,Crunchy Multigrain Clusters with a Touch of Vanilla,"Kelloggs Special K Protein Cereal, 400g",False,190.0,,False,0.0,,False,0.125,,False,6410091452.0,0
125 ml,125 ml,True,Mild Finely Chopped Tomatoes & Green Chilies,ROTEL,False,25.0,25.0,True,0.0,0.0,True,0.38,0.38,True,6414428553.0,3
85 g,85 g,True,Tortiglioni Pasta,Catelli Classic Tortiglioni Pasta,False,300.0,300.0,True,0.0,0.3,False,0.005,0.005,True,6420011666.0,2
125 ml,nan,False,Mushrooms & Beef Pasta Sauce,Catelli Garden Select Mushrooms & Beef Pasta Sauce,False,50.0,,False,0.0,,False,0.32,,False,6420032786.0,0
125 ml,nan,False,Tomato and Basil Pasta Sauce,Catelli Garden Select Tomato & Basil Pasta Sauce,False,50.0,,False,0.0,,False,0.37,,False,6420032788.0,0
125 ml,nan,False,Parmesan & Romano Pasta Sauce,Catelli Garden Select Parmesan & Romano Pasta Sauce,False,60.0,,False,0.0,,False,0.24,,False,6420032790.0,0
125 ml,nan,False,Fine Herbs Pasta Sauce,Catelli Garden Select Fine Herbs Pasta Sauce,False,45.0,,False,0.0,,False,0.37,,False,6420032796.0,0
0.9 g,0.9 g,True,Pizza Yeast,Fleischmanns Fleishmanns Pizza Yeast 3x8g,False,3.0,3.0,True,,,False,,,False,6421700007.0,2
0.9 g,0.9 g,True,Quick-Rise Instant Yeast,Fleischmanns Quick Rise Instant Yeast Strips,False,3.0,3.0,True,,,False,,,False,6421700703.0,2
1 g,1 g,True,Traditional Active Dry Yeast,Fleischmanns Traditional ACTIVE Dry Yeast Strips,False,4.0,4.0,True,,,False,0.003,0.003,True,6421700705.0,2
250 ml,250 ml,True,Fine Filtered Partly Skimmed Milk with 1% Milk Fat,Natrel Fine-filtered 1% Milk,False,110.0,110.0,True,1.0,1.5,False,0.1,0.1,True,6442001021.0,2
250 ml,250 ml,True,Fine-Filtered Lactose Free Ultra-Filtered Partly Skimmed Milk,Natrel Lactose Free 2% Dairy Product,False,120.0,,False,3.0,,False,0.07,0.07,True,6442025501.0,1
10 g,10 g,True,Salted Butter,Natrel Lactose Free Butter,False,70.0,70.0,True,5.0,5.0,True,0.075,,False,6442027198.0,2
250 ml,250 ml,True,Fine-Filtered Lactose Free 3.25% Homogenized Milk,Natrel Lactose Free 3.25% Dairy Product,False,150.0,150.0,True,6.0,6.0,True,0.07,0.07,True,6442035501.0,3
15 ml,nan,False,"Classic Orange, Grapefruit, Lemon Marmalade with Pectin","DORA 3 FRUIT MARMALADE WITH PECTIN (ORANGE, LEMON, GRAPEFRUIT)",False,50.0,,False,0.0,,False,0.0,,False,6481912252.0,0
60 ml,None None,False,Pecan and Butter Syrup,TABLE SYRUP,False,210.0,210.0,True,0.0,0.0,True,0.065,0.065,True,6481920848.0,3
60 ml,nan,False,Classic Syrup,Classic Syrup no sugar added,False,40.0,,False,0.0,,False,0.055,,False,6481920854.0,0
15 ml,nan,False,Apple Jelly,DORA CLASSIC APPLE JELLY,False,45.0,,False,0.0,,False,0.0,,False,6481928642.0,0
15 ml,nan,False,"Classic Peach, Mango and Orange Jam-Style Spread","DORA CLASSIC PEACHES, MANGOS and ORANGES LIGHT",False,25.0,,False,0.0,,False,0.0,,False,6481932738.0,0
237 ml,None None,False,Chocolate Flavoured Meal Replacement,CARNATION BREAKFAST ESSENTIALS Chocolate Nutritional Drink,False,,,False,0.0,,False,0.265,,False,6500047789.0,0
237 ml,nan,False,Vanilla Flavoured Meal Replacement,CARNATION BREAKFAST ESSENTIALS Vanilla Nutritional Drink,False,,,False,0.0,,False,0.265,,False,6500047795.0,0
123 g,nan,False,Peaches in Strawberry Gel,Dole Peaches in Strawberry Gel,False,90.0,,False,0.0,,False,0.03,,False,6525003032.0,0
95 g,nan,False,Original Skipjack Tuna Meal,Oceans Light Tuna SnacKit,False,150.0,,False,0.0,,False,0.32,,False,6530220600.0,0
95 g,nan,False,Onion & Celery Tuna Meal,Oceans Snackit Onion & Celery Tuna Gluten Free,False,150.0,,False,0.0,,False,0.29,,False,6530220907.0,0
38 g,nan,False,Original Wieners,Original Lafleur Wieners,False,100.0,,False,2.0,,False,0.32,,False,6530575973.0,0
46 g,46 g,True,Oats 'N' Honey Crunchy Granola Bars,Nature Valley Crunchy Oats N Honey Granola Bars,False,210.0,210.0,True,1.0,1.0,True,0.135,0.135,True,6563307470.0,3
46 g,46 g,True,Peanut Butter Granola Bars,Nature Valley Crunchy Peanut Butter Granola Bars,False,220.0,220.0,True,1.0,1.0,True,0.15,0.15,True,6563307471.0,3
28 g,28 g,True,Coconut Flavoured Cereal,Cheerios Banana Nut Cereal Special Edition,False,110.0,110.0,True,0.0,0.3,False,0.12,0.12,True,6563311611.0,2
30 g,30 g,True,Cereal,Cheerios Multi-Grain Cereal,False,120.0,120.0,True,0.0,,False,0.18,0.18,True,6563313283.0,2
29 g,29 g,True,Naturally Flavoured Cereal with Honey and Nuts,Cheerios Honey Nut Cereal,False,110.0,110.0,True,0.0,0.3,False,0.16,0.16,True,6563313294.0,2
29 g,29 g,True,Naturally Flavoured Cereal with Honey and Nuts,"Cheerios Honey Nut Cereal, Family Size",False,110.0,110.0,True,0.0,0.3,False,0.16,0.16,True,6563313414.0,2
30 g,30 g,True,Cereal,"Cheerios Multi-Grain Cereal, Family Size",False,120.0,120.0,True,0.0,0.3,False,0.18,0.18,True,6563313415.0,2
27 g,27 g,True,Cereal,"Cheerios Cereal, Family Size",False,100.0,100.0,True,0.0,,False,0.17,0.17,True,6563313465.0,2
21 g,21 g,True,Three Flavour Variety Pack Fruit Flavoured Snacks,Fruit By The Foot by Betty Crocker Gluten Free Variety Pack,False,80.0,80.0,True,0.0,0.5,False,0.05,0.05,True,6563314637.0,2
42 g,42 g,True,Maple Brown Sugar Granola Bars,Nature Valley Crunchy Maple Brown Sugar Granola Bars,False,190.0,190.0,True,0.0,0.5,False,0.15,0.15,True,6563315681.0,2
26 g,26 g,True,Banana Chocolate Chip with Veggie Bars,Nature Valley Lunchbox +Veggie Banana Chocolate Chip Granola Bars,False,90.0,90.0,True,0.0,0.5,False,0.075,0.075,True,6563315682.0,2
35 g,35 g,True,Dark Chocolate Nut Granola Bars,Nature Valley Sweet & Salty Dark Chocolate Nut Chewy Granola Bars,False,160.0,160.0,True,3.0,3.0,True,0.15,0.15,True,6563315736.0,3
35 g,35 g,True,Almond Granola Bars,Nature Valley Sweet & Salty Almond Chewy Granola Bars,False,160.0,160.0,True,2.0,2.0,True,0.15,0.15,True,6563315739.0,3
35 g,35 g,True,Peanut Granola Bars,Nature Valley Sweet & Salty Peanut Chewy Granola Bars,False,170.0,170.0,True,2.0,2.5,False,0.14,0.14,True,6563315775.0,2
35 g,35 g,True,Salted Caramel Chocolate Flavour Granola Bars,Nature Valley Sweet & Salty Salted Caramel Chocolate Chewy Granola Bars Special Edition,False,160.0,160.0,True,3.0,3.0,True,0.14,0.14,True,6563315809.0,3
28 g,28 g,True,Blueberry Cereal,Cheerios Blueberry Cereal,False,110.0,110.0,True,0.0,0.3,False,0.13,0.13,True,6563315811.0,2
28 g,28 g,True,Hershey's Kisses Cereal,Hershey's Kisses Cereal,True,110.0,110.0,True,0.0,0.3,False,0.12,0.12,True,6563316072.0,3
56 g,56 g,True,Oats 'N Honey Oat Crunch Cereal,Cheerios Oat Crunch Oats N Honey Cereal,False,230.0,230.0,True,0.0,0.5,False,0.28,0.28,True,6563316442.0,2
21 g,21 g,True,Rippin' Berry Berry Flavoured Fruit Snacks,Fruit By The Foot by Betty Crocker Gluten Free Rippin Berry Berry Flavour,False,80.0,80.0,True,0.0,0.5,False,0.05,0.05,True,6563317912.0,2
23 g,23 g,True,Spooky Scooby-Doo! Fruit Flavoured Snacks,Betty Crocker Gluten Free Scooby-Doo Fruit Flavoured Snacks,False,80.0,80.0,True,,,False,0.03,0.03,True,6563343945.0,2
95 g,nan,False,"Sausage, Ham & Bacon Meat Lover's Crustless Quiche",EGG Bakes! Meat Lover's,False,190.0,,False,6.0,,False,0.37,,False,6565101928.0,0
175 g,175 g,True,Coconut Yogurt,LIBERTÉ Méditerranée Coconut 9% MF Yogurt,False,250.0,250.0,True,9.0,10.0,False,0.07,0.07,True,6568400625.0,2
100 g,100 g,True,Vanilla Greek Yogurt,LIBERTÉ Greek Vanilla 3% MF Yogurt,False,80.0,80.0,True,1.0,1.5,False,0.035,0.035,True,6568411281.0,2
200 ml,200 ml,True,Strawberry Kéfir Probiotic Fermented Milk,Liberté Kéfir 1% MF Strawberry Organic,False,110.0,110.0,True,1.0,1.0,True,0.1,0.1,True,6568411651.0,3
26 g,nan,False,Turkey Bacon,Butterball Applewood Smoked Turkey Bacon,False,35.0,,False,0.0,,False,0.22,,False,6582241285.0,0
100 g,nan,False,Seasoned Boneless Stuffed Turkey Breast,Butterball Boneless Stuffed Turkey Breast,False,120.0,,False,1.0,,False,0.45,,False,6582246019.0,0
55 g,nan,False,Seasoned Oven Roasted Carved Turkey Breast,"Lilydale Seasoned, Oven Roasted Carved Turkey Breast",False,70.0,,False,0.0,,False,0.41,,False,6584393514.0,0
250 ml,None None,False,Tomato Clam Cocktail,Motts Clamato The Works,False,60.0,60.0,True,0.0,,False,0.77,,False,6591200659.0,1
30 ml,30 ml,True,Original Sour Cream,Gay Lea Foods Gay Lea Sour Cream 14% M.F.,False,45.0,45.0,True,2.0,2.5,False,0.025,0.02,False,6601314160.0,1
30 ml,30 ml,True,Gold Sour Cream,Gay Lea Foods Gay Lea Gold Sour Cream,False,60.0,60.0,True,3.0,3.5,False,0.02,0.025,False,6601314360.0,1
15 g,15 g,True,Light Real Whipped Cream,Gay Lea Foods Gay Lea Light Real Whipped Cream,False,30.0,30.0,True,1.0,1.0,True,0.01,0.01,True,6601358365.0,3
10 g,10 g,True,Salted Butter Sticks,Gay Lea Foods Salted Butter Convenient Sticks,False,70.0,,False,5.0,,False,0.065,,False,6601359512.0,0
10 g,nan,False,Unsalted Cultured Butter,Lactantia My Country Swiss Flavour Unsalted Cultured Butter,False,70.0,,False,5.0,,False,0.0,,False,6609612301.0,0
9.8 g,nan,False,Dark Roast Single Serve Pods,Maxwell House Dark Roast Coffee 100% Compostable Pods,False,10.0,,False,,,False,0.0,,False,6618800274.0,0
9.8 g,nan,False,House Blend Coffee Single Serve Pods,Maxwell House House Blend Coffee 100% Compostable Pods,False,10.0,,False,,,False,0.0,,False,6618800553.0,0
31 g,31 g,True,Orange Flavoured Drink Mix,Tang Orange Drink Mix,False,120.0,120.0,True,,,False,0.005,0.005,True,6618805530.0,2
7.2 g,nan,False,Beef Stew Seasoning Mix,"Club House, Beef Stew, 43g",False,20.0,,False,0.0,,False,0.33,,False,6620000491.0,0
6.3 g,nan,False,Brown Gravy Mix,"Club House, Brown Gravy, 25g",False,20.0,,False,0.0,,False,0.38,,False,6620000493.0,0
6.3 g,nan,False,Chicken Gravy Mix,"Club House, Chicken Gravy, 25g",False,20.0,,False,0.0,,False,0.33,,False,6620000495.0,0
7.5 g,nan,False,Yorkshire Pudding Mix,"Club House, Yorkshire Pudding, 45g",False,30.0,,False,0.0,,False,0.075,,False,6620000537.0,0
7.8 g,nan,False,Shepherd's Pie Seasoning Mix,"Club House, Shepherds Pie, 47g",False,20.0,,False,0.0,,False,0.61,,False,6620000538.0,0
6.3 g,3 g,False,25% Less Salt Brown Gravy Mix,"Club House, Brown Gravy, Gluten-Free, 25g",False,20.0,20.0,True,0.0,0.0,True,0.28,0.22,False,6620001527.0,2
6.3 g,nan,False,25% Less Salt Chicken Gravy Mix,"Club House, Chicken Gravy, Gluten-Free, 25g",False,20.0,,False,0.0,,False,0.24,,False,6620001590.0,0
,nan,False,Montreal Steak Spice,"La Grille, Montreal Seasoning, 188g",False,,,False,,,False,,,False,6620002098.0,0
36 g,396 g,False,Fruit Snacks,Sunkist Fruit Snacks,False,110.0,110.0,True,0.0,0.0,True,0.07,0.07,True,6660002590.0,3
84 g,3 g,False,Sardines in Soya Oil,Brunswick Sardines in Soya Oil,False,170.0,150.0,False,2.0,2.0,True,0.27,0.24,False,6661300005.0,1
84 g,1.5 g,False,Sardines in Spring Water,Brunswick Sardines in Spring Water,False,130.0,130.0,True,1.0,1.5,False,0.2,0.2,True,6661300009.0,2
85 g,2 g,False,Lemon & Cracked Pepper Boneless Herring Fillets,Brunswick Seafood Snacks in Lemon & Cracked Pepper,False,160.0,160.0,True,2.0,,False,0.22,220.0,False,6661315809.0,1
80 g,5 g,False,Golden Smoked Boneless Herring Fillets,Brunswick Golden Smoked Seafood Snacks,False,160.0,160.0,True,2.0,2.5,False,0.32,0.32,True,6661318508.0,2
15 g,15 g,True,Cookies,"CHRISTIE Mini OREO COOKIES FUN TREATS, 30 count",False,70.0,80.0,False,1.0,1.0,True,0.07,,False,6672100459.0,1
29 g,29 g,True,Original Cookies,Chips Ahoy! Original Chocolate Chip Cookies,False,140.0,,False,2.0,,False,0.085,,False,6672100667.0,0
29 g,29 g,True,Original Cookies,"Chips Ahoy! Original Cookies, Family Size",False,140.0,,False,2.0,,False,0.085,,False,6672100668.0,0
20 g,20 g,True,Simply Salt Rice Crackers,Christie Good Thins Rice Simply Salt Crackers,False,90.0,,False,0.0,0.0,True,0.055,0.556,False,6672100693.0,1
19 g,19 g,True,Multigrain Rice & Millet Crackers,Christie Good Thins Rice Multigrain Crackers,False,80.0,90.0,False,0.0,0.0,True,0.075,80.0,False,6672100694.0,1
20 g,20 g,True,Sea Salt & Pepper Flavour Rice Crackers,Christie Good Thins The Rice One Sea Salt And Pepper Crackers,False,80.0,80.0,True,0.0,0.0,True,0.12,,False,6672100695.0,2
20 g,19 g,False,Sesame Rice Crackers,Good Thins Crackers Rice Sesame,False,80.0,90.0,False,0.0,0.0,True,0.085,0.09,False,6672100696.0,1
19 g,19 g,True,Cracked Pepper & Olive Oil Crackers,TRISCUIT Cracked Pepper & Olive Oil Crackers,False,80.0,80.0,True,0.0,0.2,False,0.095,0.09,False,6672100743.0,1
19 g,19 g,True,"Dill, Sea Salt & Olive Oil Crackers",Triscuit Crackers Dill Sea Salt Olive Oil,False,80.0,80.0,True,0.0,0.2,False,0.105,0.105,True,6672100744.0,2
20 g,20 g,True,Original Thin Crisps with Sea Salt,TRISCUIT Original Thin Crisps Crackers,False,90.0,90.0,True,0.0,0.3,False,0.115,0.115,True,6672100747.0,2
19 g,19 g,True,Rosemary & Olive Oil Crackers,TRISCUIT Rosemary & Olive Oil Crackers,False,80.0,80.0,True,0.0,0.2,False,0.085,0.085,True,6672100748.0,2
19 g,None None,False,Balsamic Vinegar & Basil Crackers,TRISCUIT Balsamic & Basil Crackers,False,80.0,,False,0.0,,False,0.08,80.0,False,6672100750.0,0
19 g,19 g,True,Roasted Garlic Flavour Crackers,TRISCUIT Roasted Garlic Crackers,False,80.0,,False,0.0,,False,0.09,0.0,False,6672100751.0,0
21 g,21 g,True,Parmesan Garlic Flavour Thin Crisps Crackers,Christie Triscuit Crackers Thin Crisps Parmesan Garlic,False,90.0,90.0,True,0.0,0.3,False,0.11,0.11,True,6672100752.0,2
19 g,19 g,True,Smoked Gouda Flavour Crackers,TRISCUIT Smoked Gouda Crackers,False,80.0,,False,0.0,,False,0.105,,False,6672100754.0,0
30 g,30 g,True,Minions Honey Cookies,"Christie Justice League Snack Packs, Honey Cookies",False,130.0,130.0,True,0.0,,False,0.09,0.09,True,6672100843.0,2
30 g,20 g,False,Minions Cocoa Cookies,"Christie Justice League Snack Packs, Cocoa Cookies",False,130.0,130.0,True,0.0,0.5,False,0.09,0.09,True,6672100845.0,2
19 g,20 g,False,Garlic & Onion Flavour Woven with Poppy Seeds Crackers,TRISCUIT Garlic & Onion with Poppy Seeds Crackers,False,80.0,90.0,False,0.0,0.2,False,0.07,0.075,False,6672100887.0,0
19 g,20 g,False,Rosemary & Jalapeño Flavoured Crackers Woven with Chia Seeds,TRISCUIT Rosemary & Jalapeño with Chia Seed Crackers,False,80.0,90.0,False,0.0,0.3,False,0.1,0.11,False,6672100889.0,0
37 g,37 g,True,Fudge Covered Chocolate Sandwich Cookies,OREO Original Fudge Covered Sandwich Cookies,False,190.0,190.0,True,6.0,6.0,True,0.105,0.105,True,6672100906.0,3
29 g,29 g,True,Cookies,Mini OREO Sandwich Cookies,False,140.0,14.0,False,2.0,2.0,True,0.13,,False,6672101183.0,1
19 g,nan,False,Crackers,Toppables Cracker,False,90.0,,False,0.0,,False,0.16,,False,6672101440.0,0
20 g,20 g,True,Original Vegetable Flavoured Crackers,Vegetable Thins Original Crackers,False,100.0,90.0,False,1.0,1.5,False,0.2,0.21,False,6672102043.0,0
36 g,nan,False,Chocolate Sandwich Cookies,OREO Mega Stuf Sandwich Cookies,False,180.0,,False,3.0,,False,0.09,,False,6672102545.0,0
