serving_size_raw_mintel,serving_size_raw_loblaws,serving_size_raw_exact_match,name_mintel,name_loblaws,name_exact_match,calories_mintel,calories_loblaws,calories_exact_match,saturatedfat_mintel,saturatedfat_loblaws,saturatedfat_exact_match,sodium_mintel,sodium_loblaws,sodium_exact_match,upc_code,total_match_count
40 g,40 g,True,BBQ Vegetable and Potato Snack,Garden Veggie Chips BBQ Vegetable and Potato Snack,False,210.0,210.0,True,1.0,1.5,False,0.2,0.2,True,829515310189.0,3
2.8 g,2.8 g,True,Spearmint Gum,Spearmint Gum Pack,False,5.0,5.0,True,,0.0,False,,0.0,False,830028000917.0,2
2.8 g,2.8 g,True,Wintergreen Gum,Wintergreen Pack,False,10.0,10.0,True,,0.0,False,,0.0,False,830028000979.0,2
40 g,,False,Organic Ice Wand Freezies,Organic Ice Wands Freezies,False,20.0,,False,,,False,0.001,,False,838913000134.0,0
500 ml,,False,Collagen-Infused Spring Water with Natural Pink Grapefruit Flavour,"Collogan Water, Grapefruit",False,40.0,,False,0.0,,False,0.01,,False,840277000620.0,0
39 g,,False,Cookies & Cream Flavoured Snack Bars,Cookies and Cream,False,190.0,,False,6.0,,False,0.07,,False,840659000057.0,0
39 g,,False,Lemon Mousse Flavour Snack Bar,Lemon Mousse,False,190.0,,False,7.0,,False,0.07,,False,840659000118.0,0
40 g,,False,Chocolatey Almond Nut Bar,Lovegoodfats Chewy-Nutty Chocolatey Almond Bar,False,190.0,,False,2.0,,False,0.13,,False,840659000231.0,0
40 g,,False,Coconut Macadamia Nut Bar,Lovegoodfats Chewy-Nutty Coconut Macadamia Bar,False,190.0,,False,3.0,,False,0.125,,False,840659000293.0,0
,,False,Sweet Espresso Medium Dark Roast Whole Bean Arabica Coffee,"Fairtrade Organic Coffee, Sweet Espresso Medium Dark Roast, Whole Bean Espresso Coffee",False,,,False,,,False,,,False,841631826030.0,0
150 g,150 g,True,Meat-Free Lightly Breaded Turk'y Cutlets,Lightly Breaded Turkey,False,260.0,260.0,True,1.0,1.0,True,0.48,0.51,False,842234001145.0,3
80 g,80 g,True,Meat-Free Chick'n Slider Mini Burgers,Crispy Chicken Slider,False,180.0,180.0,True,1.0,1.0,True,0.32,0.32,True,842234001411.0,4
90 g,90 g,True,Classic Meatless Meatballs,Meatless Meatballs,False,140.0,140.0,True,0.0,0.5,False,0.32,0.32,True,842234001718.0,3
4 g,,False,Classic Monkfruit Sweetener with Erythritol,Monkfruit Sweetner,False,0.0,,False,,,False,0.0,,False,843076000105.0,0
15 g,15 g,True,Light Sweet Miso,From Japan Light Sweet Miso,False,25.0,25.0,True,,0.0,False,0.42,0.42,True,845172000195.0,3
15 g,15 g,True,Brown Rice Miso,From Japan Brown Rice Miso,False,20.0,20.0,True,,0.0,False,0.69,0.6900000000000001,False,845172000201.0,2
90 g,90 g,True,Apple Grape Fruit Sauce,"Squeeze, Apple Grape",False,70.0,70.0,True,0.0,0.0,True,0.0,0.0,True,848860001634.0,4
90 g,,False,Apple Maple Syrup Fruit Sauce,"Apple Maple, Pouch",False,70.0,,False,0.0,,False,0.0,,False,848860043474.0,0
355 ml,355 ml,True,Lemon Lime Twist Zero Calorie Soda,Lemon Lime Twist,False,0.0,0.0,True,,0.0,False,0.0,0.0,True,849429001218.0,3
355 ml,355 ml,True,Orange Zero Calorie Soda,Orange,False,0.0,0.0,True,,0.0,False,0.0,0.0,True,849429001225.0,3
355 ml,355 ml,True,Ginger Root Beer Zero Calorie Soda,Ginger Root Beer,False,0.0,0.0,True,,0.0,False,0.0,0.02,False,849429001232.0,2
100 g,,False,Plant-Based Simulated Ground Beef,Beyond Beef Grounds,False,250.0,,False,6.0,,False,0.3,,False,850004207291.0,0
40 g,,False,Dark Chocolate & Peanut Butter Bar,Dark Chocolate & Peanut Butter Bar,True,180.0,,False,3.0,,False,0.135,,False,850005582007.0,1
40 g,,False,Madagascar Vanilla Almond & Honey Bar,"Madagascar Vanilla, Honey, California Almonds and Flaxseeds Bar",False,170.0,,False,1.0,,False,0.085,,False,850005582021.0,0
40 g,,False,Peanut Butter & Jam Bar,Peanut Butter & Jam Bar,True,150.0,,False,1.0,,False,0.15,,False,850005582106.0,1
40 g,,False,Peanut Butter & Jam Bar,Peanut Butter & Jam Bar (Case),False,150.0,,False,1.0,,False,0.15,,False,850005582113.0,0
88 ml,,False,Mint Chip Frozen Dessert Bars,Mint Chocolate Chip Bars,False,80.0,,False,1.0,,False,0.07,,False,850005984023.0,0
88 ml,,False,Strawberry Cheesecake Frozen Dessert Bars,Strawberry Cheeseake Bars,False,90.0,,False,1.0,,False,0.08,,False,850005984030.0,0
28 g,,False,Truffle Heirloom Popcorn,Popcorn Truffle Popcorn,False,135.0,,False,0.0,,False,0.12,,False,850012337317.0,0
15 ml,15 ml,True,Classic Mayonnaise,Sir Kensington's Classic Mayonnaise,False,100.0,100.0,True,1.0,1.0,True,0.095,0.095,True,850551005111.0,4
15 ml,14 ml,False,Chipotle Mayonnaise Style Dressing,Sir Kensington's Chipotle Mayonnaise,False,90.0,90.0,True,1.0,1.0,True,0.1,0.1,True,850551005128.0,3
30 g,30 g,True,Chocolate Goodness Granola,"Oat Clusters, Chocolate Cocoa Goodness",False,120.0,130.0,False,1.0,1.0,True,0.03,0.035,False,850563002542.0,2
63 g,63 g,True,Strawberry Raspberry Hot Oats,"Hot Oats, Strawberry Raspberry",False,230.0,230.0,True,0.0,0.5,False,0.0,0.0,True,850563003617.0,3
